id_plot_year,id_plot,plot_size,date_surveyed,accepted_name,abundance
SWS_42_2014,SWS_42,seeded,2014-09-01,Eryngium yuccifolium,0.39
SWS_42_2014,SWS_42,seeded,2014-09-01,Lespedeza capitata,0.27
SWS_42_2014,SWS_42,seeded,2014-09-01,Lespedeza virginica,0.28
SWS_42_2014,SWS_42,seeded,2014-09-01,Liatris cylindracea,0.42
SWS_42_2014,SWS_42,seeded,2014-09-01,Lupinus perennis,0.26
SWS_42_2014,SWS_42,seeded,2014-09-01,Monarda fistulosa,0.27
SWS_42_2014,SWS_42,seeded,2014-09-01,Monarda punctata,0.27
SWS_42_2014,SWS_42,seeded,2014-09-01,Penstemon digitalis,0.27
SWS_42_2014,SWS_42,seeded,2014-09-01,Penstemon hirsutus,0.36
SWS_42_2014,SWS_42,seeded,2014-09-01,Ratibida pinnata,0.26
SWS_42_2014,SWS_42,seeded,2014-09-01,Rudbeckia hirta,0.3
SWS_42_2014,SWS_42,seeded,2014-09-01,Silphium terebinthinaceum,0.28
SWS_42_2014,SWS_42,seeded,2014-09-01,Solidago juncea,0.28
SWS_42_2014,SWS_42,seeded,2014-09-01,Solidago nemoralis,0.34
SWS_42_2014,SWS_42,seeded,2014-09-01,Solidago rigida,0.35
SWS_42_2014,SWS_42,seeded,2014-09-01,Solidago speciosa,0.34
SWS_42_2014,SWS_42,seeded,2014-09-01,Symphyotrichum ericoides,0.3
SWS_42_2014,SWS_42,seeded,2014-09-01,Symphyotrichum laeve,0.29
SWS_42_2014,SWS_42,seeded,2014-09-01,Symphyotrichum oolentangiense,0.48
SWS_42_2014,SWS_42,seeded,2014-09-01,Symphyotrichum undulatum,0.32
SWS_42_2014,SWS_42,seeded,2014-09-01,Tradescantia ohiensis,0.28
SWS_42_2014,SWS_42,seeded,2014-09-01,Verbena stricta,0.27
SWS_42_2014,SWS_42,seeded,2014-09-01,Zizia aptera,0.28
SWS_42_2015,SWS_42,1,2015-09-23,Asclepias tuberosa,1
SWS_42_2015,SWS_42,1,2015-09-23,Dalea purpurea,0.2
SWS_42_2015,SWS_42,1,2015-09-23,Elymus repens,40
SWS_42_2015,SWS_42,1,2015-09-23,Mollugo verticillata,18
SWS_42_2015,SWS_42,1,2015-09-23,Oxalis stricta,2
SWS_42_2015,SWS_42,1,2015-09-23,Rumex acetosa,5
SWS_42_2015,SWS_42,1,2015-09-23,Vicia,0.05
SWS_42_2015,SWS_42,25,2015-09-23,Asclepias syriaca,NA
SWS_42_2015,SWS_42,25,2015-09-23,Brassica napus,NA
SWS_42_2015,SWS_42,25,2015-09-23,Brassicaceae,NA
SWS_42_2015,SWS_42,25,2015-09-23,Chenopodium album,NA
SWS_42_2015,SWS_42,25,2015-09-23,Coreopsis lanceolata,NA
SWS_42_2015,SWS_42,25,2015-09-23,Desmodium illinoense,NA
SWS_42_2015,SWS_42,25,2015-09-23,Dichanthelium,NA
SWS_42_2015,SWS_42,25,2015-09-23,Digitaria,NA
SWS_42_2015,SWS_42,25,2015-09-23,Lespedeza capitata,NA
SWS_42_2015,SWS_42,25,2015-09-23,Lespedeza virginica,NA
SWS_42_2015,SWS_42,25,2015-09-23,Monarda fistulosa,NA
SWS_42_2015,SWS_42,25,2015-09-23,Monarda punctata,NA
SWS_42_2015,SWS_42,25,2015-09-23,Plantago lanceolata,NA
SWS_42_2015,SWS_42,25,2015-09-23,Poa pratensis,NA
SWS_42_2015,SWS_42,25,2015-09-23,Solanum carolinense,NA
SWS_42_2015,SWS_42,25,2015-09-23,unknown,NA
SWS_42_2016,SWS_42,1,2016-09-09,Asclepias tuberosa,0.7
SWS_42_2016,SWS_42,1,2016-09-09,Digitaria,4
SWS_42_2016,SWS_42,1,2016-09-09,Elymus repens,20
SWS_42_2016,SWS_42,1,2016-09-09,Oxalis stricta,12
SWS_42_2016,SWS_42,1,2016-09-09,Plantago lanceolata,0.6
SWS_42_2016,SWS_42,1,2016-09-09,Poa pratensis,3
SWS_42_2016,SWS_42,1,2016-09-09,Rumex acetosa,20
SWS_42_2016,SWS_42,1,2016-09-09,Solanum carolinense,3
SWS_42_2016,SWS_42,1,2016-09-09,Vicia,0.6
SWS_42_2016,SWS_42,25,2016-09-09,Ambrosia artemisiifolia,NA
SWS_42_2016,SWS_42,25,2016-09-09,Asclepias syriaca,NA
SWS_42_2016,SWS_42,25,2016-09-09,Asparagus officinalis,NA
SWS_42_2016,SWS_42,25,2016-09-09,Bouteloua curtipendula,NA
SWS_42_2016,SWS_42,25,2016-09-09,Coreopsis lanceolata,NA
SWS_42_2016,SWS_42,25,2016-09-09,Desmodium canadense,NA
SWS_42_2016,SWS_42,25,2016-09-09,Erigeron canadensis,NA
SWS_42_2016,SWS_42,25,2016-09-09,Lespedeza capitata,NA
SWS_42_2016,SWS_42,25,2016-09-09,Lespedeza virginica,NA
SWS_42_2016,SWS_42,25,2016-09-09,Mollugo verticillata,NA
SWS_42_2016,SWS_42,25,2016-09-09,Monarda punctata,NA
SWS_42_2016,SWS_42,25,2016-09-09,Panicum dichotomiflorum,NA
SWS_42_2016,SWS_42,25,2016-09-09,Trifolium,NA
SWS_42_2016,SWS_42,25,2016-09-09,Trifolium arvense,NA
SWS_42_2017,SWS_42,1,2017-08-18,Asclepias tuberosa,6
SWS_42_2017,SWS_42,1,2017-08-18,Digitaria,13
SWS_42_2017,SWS_42,1,2017-08-18,Elymus repens,6
SWS_42_2017,SWS_42,1,2017-08-18,Erigeron canadensis,1
SWS_42_2017,SWS_42,1,2017-08-18,Festuca rubra,1
SWS_42_2017,SWS_42,1,2017-08-18,Mollugo verticillata,1
SWS_42_2017,SWS_42,1,2017-08-18,Plantago lanceolata,0.2
SWS_42_2017,SWS_42,1,2017-08-18,Solanum carolinense,6
SWS_42_2017,SWS_42,1,2017-08-18,Vicia,0.3
SWS_42_2017,SWS_42,25,2017-08-18,Asclepias syriaca,NA
SWS_42_2017,SWS_42,25,2017-08-18,Asparagus officinalis,NA
SWS_42_2017,SWS_42,25,2017-08-18,Bouteloua curtipendula,NA
SWS_42_2017,SWS_42,25,2017-08-18,Coreopsis lanceolata,NA
SWS_42_2017,SWS_42,25,2017-08-18,Desmodium canadense,NA
SWS_42_2017,SWS_42,25,2017-08-18,Lespedeza capitata,NA
SWS_42_2017,SWS_42,25,2017-08-18,Lespedeza virginica,NA
SWS_42_2017,SWS_42,25,2017-08-18,Monarda fistulosa,NA
SWS_42_2017,SWS_42,25,2017-08-18,Monarda punctata,NA
SWS_42_2017,SWS_42,25,2017-08-18,Trifolium arvense,NA
SWS_42_2017,SWS_42,25,2017-08-18,Trifolium pratense,NA
SWS_42_2018,SWS_42,1,2018-08-01,Asclepias syriaca,4
SWS_42_2018,SWS_42,1,2018-08-01,Asclepias tuberosa,5
SWS_42_2018,SWS_42,1,2018-08-01,Dalea purpurea,0.2
SWS_42_2018,SWS_42,1,2018-08-01,Elymus repens,6
SWS_42_2018,SWS_42,1,2018-08-01,Erigeron canadensis,0.3
SWS_42_2018,SWS_42,1,2018-08-01,Festuca trachyphylla,50
SWS_42_2018,SWS_42,1,2018-08-01,Monarda punctata,0.3
SWS_42_2018,SWS_42,1,2018-08-01,Solanum carolinense,12
SWS_42_2018,SWS_42,1,2018-08-01,Stellaria media,0.3
SWS_42_2018,SWS_42,25,2018-08-01,Asparagus officinalis,NA
SWS_42_2018,SWS_42,25,2018-08-01,Desmodium illinoense,NA
SWS_42_2018,SWS_42,25,2018-08-01,Digitaria,NA
SWS_42_2018,SWS_42,25,2018-08-01,Festuca rubra,NA
SWS_42_2018,SWS_42,25,2018-08-01,Lespedeza capitata,NA
SWS_42_2018,SWS_42,25,2018-08-01,Lespedeza virginica,NA
SWS_42_2018,SWS_42,25,2018-08-01,Monarda fistulosa,NA
SWS_42_2018,SWS_42,25,2018-08-01,Plantago lanceolata,NA
SWS_42_2018,SWS_42,25,2018-08-01,Trifolium arvense,NA
SWS_42_2018,SWS_42,25,2018-08-01,Vicia,NA
SWS_43_2015,SWS_43,1,2015-09-23,Mollugo verticillata,10
SWS_43_2015,SWS_43,1,2015-09-23,Oxalis stricta,6
SWS_43_2015,SWS_43,1,2015-09-23,Poa pratensis,0.3
SWS_43_2015,SWS_43,25,2015-09-23,Asclepias syriaca,NA
SWS_43_2015,SWS_43,25,2015-09-23,Asparagus officinalis,NA
SWS_43_2015,SWS_43,25,2015-09-23,Dichanthelium,NA
SWS_43_2015,SWS_43,25,2015-09-23,Digitaria,NA
SWS_43_2015,SWS_43,25,2015-09-23,Elymus,NA
SWS_43_2015,SWS_43,25,2015-09-23,Phytolacca americana,NA
SWS_43_2015,SWS_43,25,2015-09-23,Plantago lanceolata,NA
SWS_43_2015,SWS_43,25,2015-09-23,Poa annua,NA
SWS_43_2015,SWS_43,25,2015-09-23,Rhus,NA
SWS_43_2015,SWS_43,25,2015-09-23,Rumex acetosa,NA
SWS_43_2015,SWS_43,25,2015-09-23,Solanum carolinense,NA
SWS_43_2015,SWS_43,25,2015-09-23,Taraxacum officinale,NA
SWS_43_2015,SWS_43,25,2015-09-23,Trifolium arvense,NA
SWS_43_2015,SWS_43,25,2015-09-23,unknown,NA
SWS_43_2016,SWS_43,1,2016-09-09,Ambrosia artemisiifolia,7
SWS_43_2016,SWS_43,1,2016-09-09,Digitaria,4
SWS_43_2016,SWS_43,1,2016-09-09,Oxalis stricta,0.8
SWS_43_2016,SWS_43,1,2016-09-09,Plantago lanceolata,4
SWS_43_2016,SWS_43,1,2016-09-09,Poa pratensis,2
SWS_43_2016,SWS_43,1,2016-09-09,Rumex acetosa,35
SWS_43_2016,SWS_43,25,2016-09-09,Asclepias syriaca,NA
SWS_43_2016,SWS_43,25,2016-09-09,Asparagus officinalis,NA
SWS_43_2016,SWS_43,25,2016-09-09,Bouteloua curtipendula,NA
SWS_43_2016,SWS_43,25,2016-09-09,Erigeron canadensis,NA
SWS_43_2016,SWS_43,25,2016-09-09,Lepidium campestre,NA
SWS_43_2016,SWS_43,25,2016-09-09,Mollugo verticillata,NA
SWS_43_2016,SWS_43,25,2016-09-09,Oenothera biennis,NA
SWS_43_2016,SWS_43,25,2016-09-09,Panicum dichotomiflorum,NA
SWS_43_2016,SWS_43,25,2016-09-09,Phytolacca americana,NA
SWS_43_2016,SWS_43,25,2016-09-09,Rhus,NA
SWS_43_2016,SWS_43,25,2016-09-09,Solanum carolinense,NA
SWS_43_2016,SWS_43,25,2016-09-09,Trifolium arvense,NA
SWS_43_2017,SWS_43,1,2017-08-18,Asclepias syriaca,2
SWS_43_2017,SWS_43,1,2017-08-18,Digitaria,12
SWS_43_2017,SWS_43,1,2017-08-18,Festuca rubra,10
SWS_43_2017,SWS_43,1,2017-08-18,Plantago lanceolata,2
SWS_43_2017,SWS_43,1,2017-08-18,Solanum carolinense,15
SWS_43_2017,SWS_43,25,2017-08-18,Asparagus officinalis,NA
SWS_43_2017,SWS_43,25,2017-08-18,Bouteloua curtipendula,NA
SWS_43_2017,SWS_43,25,2017-08-18,Elymus canadensis,NA
SWS_43_2017,SWS_43,25,2017-08-18,Erigeron canadensis,NA
SWS_43_2017,SWS_43,25,2017-08-18,Mollugo verticillata,NA
SWS_43_2017,SWS_43,25,2017-08-18,Rhus,NA
SWS_43_2017,SWS_43,25,2017-08-18,Rumex acetosa,NA
SWS_43_2017,SWS_43,25,2017-08-18,Trifolium arvense,NA
SWS_43_2017,SWS_43,25,2017-08-18,Trifolium pratense,NA
SWS_43_2018,SWS_43,1,2018-08-01,Asclepias syriaca,0.6
SWS_43_2018,SWS_43,1,2018-08-01,Digitaria,60
SWS_43_2018,SWS_43,1,2018-08-01,Erigeron canadensis,0.2
SWS_43_2018,SWS_43,1,2018-08-01,Festuca trachyphylla,25
SWS_43_2018,SWS_43,1,2018-08-01,Plantago lanceolata,0.4
SWS_43_2018,SWS_43,1,2018-08-01,Rumex acetosella,0.5
SWS_43_2018,SWS_43,1,2018-08-01,Solanum carolinense,12
SWS_43_2018,SWS_43,1,2018-08-01,Stellaria media,0.2
SWS_43_2018,SWS_43,25,2018-08-01,Bouteloua curtipendula,NA
SWS_43_2018,SWS_43,25,2018-08-01,Rhus,NA
SWS_43_2018,SWS_43,25,2018-08-01,Trifolium arvense,NA
SWS_43_2018,SWS_43,25,2018-08-01,Vicia,NA
SWS_44_2014,SWS_44,seeded,2014-09-01,Asclepias syriaca,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Asclepias tuberosa,0.26
SWS_44_2014,SWS_44,seeded,2014-09-01,Baptisia alba var. macrophylla,0.26
SWS_44_2014,SWS_44,seeded,2014-09-01,Chamaecrista fasciculata,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Cistus lasianthus subsp. alyssoides,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Coreopsis lanceolata,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Dalea purpurea,0.28
SWS_44_2014,SWS_44,seeded,2014-09-01,Desmodium illinoense,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Drymocallis arguta,0.28
SWS_44_2014,SWS_44,seeded,2014-09-01,Echinacea purpurea,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Eryngium yuccifolium,0.39
SWS_44_2014,SWS_44,seeded,2014-09-01,Lespedeza capitata,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Lespedeza virginica,0.28
SWS_44_2014,SWS_44,seeded,2014-09-01,Liatris cylindracea,0.42
SWS_44_2014,SWS_44,seeded,2014-09-01,Lupinus perennis,0.26
SWS_44_2014,SWS_44,seeded,2014-09-01,Monarda fistulosa,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Monarda punctata,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Penstemon digitalis,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Penstemon hirsutus,0.36
SWS_44_2014,SWS_44,seeded,2014-09-01,Ratibida pinnata,0.26
SWS_44_2014,SWS_44,seeded,2014-09-01,Rudbeckia hirta,0.3
SWS_44_2014,SWS_44,seeded,2014-09-01,Silphium terebinthinaceum,0.28
SWS_44_2014,SWS_44,seeded,2014-09-01,Solidago juncea,0.28
SWS_44_2014,SWS_44,seeded,2014-09-01,Solidago nemoralis,0.34
SWS_44_2014,SWS_44,seeded,2014-09-01,Solidago rigida,0.35
SWS_44_2014,SWS_44,seeded,2014-09-01,Solidago speciosa,0.34
SWS_44_2014,SWS_44,seeded,2014-09-01,Symphyotrichum ericoides,0.3
SWS_44_2014,SWS_44,seeded,2014-09-01,Symphyotrichum laeve,0.29
SWS_44_2014,SWS_44,seeded,2014-09-01,Symphyotrichum oolentangiense,0.48
SWS_44_2014,SWS_44,seeded,2014-09-01,Symphyotrichum undulatum,0.32
SWS_44_2014,SWS_44,seeded,2014-09-01,Tradescantia ohiensis,0.28
SWS_44_2014,SWS_44,seeded,2014-09-01,Verbena stricta,0.27
SWS_44_2014,SWS_44,seeded,2014-09-01,Zizia aptera,0.28
SWS_44_2015,SWS_44,1,2015-09-23,Dichanthelium,8
SWS_44_2015,SWS_44,1,2015-09-23,Digitaria,15
SWS_44_2015,SWS_44,1,2015-09-23,Elymus repens,15
SWS_44_2015,SWS_44,1,2015-09-23,Oxalis stricta,5
SWS_44_2015,SWS_44,1,2015-09-23,Rumex acetosa,1
SWS_44_2015,SWS_44,1,2015-09-23,Solanum carolinense,2
SWS_44_2015,SWS_44,25,2015-09-23,Asclepias syriaca,NA
SWS_44_2015,SWS_44,25,2015-09-23,Asclepias tuberosa,NA
SWS_44_2015,SWS_44,25,2015-09-23,Mollugo verticillata,NA
SWS_44_2015,SWS_44,25,2015-09-23,Plantago lanceolata,NA
SWS_44_2015,SWS_44,25,2015-09-23,Poa pratensis,NA
SWS_44_2015,SWS_44,25,2015-09-23,Rudbeckia hirta,NA
SWS_44_2015,SWS_44,25,2015-09-23,Silene latifolia,NA
SWS_44_2016,SWS_44,1,2016-09-09,Digitaria,3
SWS_44_2016,SWS_44,1,2016-09-09,Elymus repens,20
SWS_44_2016,SWS_44,1,2016-09-09,Oxalis stricta,7
SWS_44_2016,SWS_44,1,2016-09-09,Panicum dichotomiflorum,20
SWS_44_2016,SWS_44,1,2016-09-09,Poa pratensis,0.5
SWS_44_2016,SWS_44,1,2016-09-09,Rumex acetosa,30
SWS_44_2016,SWS_44,1,2016-09-09,Solanum carolinense,6
SWS_44_2016,SWS_44,25,2016-09-09,Ambrosia artemisiifolia,NA
SWS_44_2016,SWS_44,25,2016-09-09,Asclepias syriaca,NA
SWS_44_2016,SWS_44,25,2016-09-09,Asclepias tuberosa,NA
SWS_44_2016,SWS_44,25,2016-09-09,Bouteloua curtipendula,NA
SWS_44_2016,SWS_44,25,2016-09-09,Erigeron canadensis,NA
SWS_44_2016,SWS_44,25,2016-09-09,Hieracium,NA
SWS_44_2016,SWS_44,25,2016-09-09,Mollugo verticillata,NA
SWS_44_2016,SWS_44,25,2016-09-09,Monarda punctata,NA
SWS_44_2016,SWS_44,25,2016-09-09,Plantago lanceolata,NA
SWS_44_2016,SWS_44,25,2016-09-09,Rudbeckia hirta,NA
SWS_44_2016,SWS_44,25,2016-09-09,Schizachyrium scoparium,NA
SWS_44_2017,SWS_44,1,2017-08-18,Digitaria,3
SWS_44_2017,SWS_44,1,2017-08-18,Elymus repens,4
SWS_44_2017,SWS_44,1,2017-08-18,Festuca rubra,6
SWS_44_2017,SWS_44,1,2017-08-18,Monarda punctata,3
SWS_44_2017,SWS_44,1,2017-08-18,Rumex acetosa,0.01
SWS_44_2017,SWS_44,1,2017-08-18,Solanum carolinense,14
SWS_44_2017,SWS_44,25,2017-08-18,Allium vineale,NA
SWS_44_2017,SWS_44,25,2017-08-18,Asclepias syriaca,NA
SWS_44_2017,SWS_44,25,2017-08-18,Asclepias tuberosa,NA
SWS_44_2017,SWS_44,25,2017-08-18,Bouteloua curtipendula,NA
SWS_44_2017,SWS_44,25,2017-08-18,Brassicaceae,NA
SWS_44_2017,SWS_44,25,2017-08-18,Erigeron canadensis,NA
SWS_44_2017,SWS_44,25,2017-08-18,Hypochaeris radicata,NA
SWS_44_2017,SWS_44,25,2017-08-18,Rudbeckia hirta,NA
SWS_44_2018,SWS_44,1,2018-08-01,Digitaria,35.6
SWS_44_2018,SWS_44,1,2018-08-01,Elymus repens,10
SWS_44_2018,SWS_44,1,2018-08-01,Erigeron canadensis,0.3
SWS_44_2018,SWS_44,1,2018-08-01,Festuca trachyphylla,10
SWS_44_2018,SWS_44,1,2018-08-01,Lepidium campestre,0.5
SWS_44_2018,SWS_44,1,2018-08-01,Monarda punctata,1
SWS_44_2018,SWS_44,1,2018-08-01,Solanum carolinense,12
SWS_44_2018,SWS_44,1,2018-08-01,Stellaria media,0.4
SWS_44_2018,SWS_44,25,2018-08-01,Asclepias syriaca,NA
SWS_44_2018,SWS_44,25,2018-08-01,Asclepias tuberosa,NA
SWS_44_2018,SWS_44,25,2018-08-01,Monarda fistulosa,NA
SWS_44_2018,SWS_44,25,2018-08-01,Plantago lanceolata,NA
SWS_45_2014,SWS_45,seeded,2014-09-01,Asclepias syriaca,0.49
SWS_45_2014,SWS_45,seeded,2014-09-01,Asclepias tuberosa,0.48
SWS_45_2014,SWS_45,seeded,2014-09-01,Chamaecrista fasciculata,0.5
SWS_45_2014,SWS_45,seeded,2014-09-01,Coreopsis lanceolata,0.5
SWS_45_2014,SWS_45,seeded,2014-09-01,Dalea purpurea,0.51
SWS_45_2014,SWS_45,seeded,2014-09-01,Drymocallis arguta,0.51
SWS_45_2014,SWS_45,seeded,2014-09-01,Echinacea purpurea,0.5
SWS_45_2014,SWS_45,seeded,2014-09-01,Eryngium yuccifolium,0.72
SWS_45_2014,SWS_45,seeded,2014-09-01,Lespedeza capitata,0.49
SWS_45_2014,SWS_45,seeded,2014-09-01,Lespedeza virginica,0.52
SWS_45_2014,SWS_45,seeded,2014-09-01,Monarda fistulosa,0.49
SWS_45_2014,SWS_45,seeded,2014-09-01,Penstemon digitalis,0.5
SWS_45_2014,SWS_45,seeded,2014-09-01,Ratibida pinnata,0.48
SWS_45_2014,SWS_45,seeded,2014-09-01,Rudbeckia hirta,0.54
SWS_45_2014,SWS_45,seeded,2014-09-01,Silphium terebinthinaceum,0.52
SWS_45_2014,SWS_45,seeded,2014-09-01,Solidago rigida,0.64
SWS_45_2014,SWS_45,seeded,2014-09-01,Symphyotrichum undulatum,0.59
SWS_45_2014,SWS_45,seeded,2014-09-01,Verbena stricta,0.49
SWS_45_2015,SWS_45,1,2015-09-23,Dichanthelium,20
SWS_45_2015,SWS_45,1,2015-09-23,Digitaria,15
SWS_45_2015,SWS_45,1,2015-09-23,Elymus repens,12
SWS_45_2015,SWS_45,1,2015-09-23,Rudbeckia hirta,4
SWS_45_2015,SWS_45,1,2015-09-23,Rumex acetosa,1
SWS_45_2015,SWS_45,1,2015-09-23,Solanum carolinense,4
SWS_45_2015,SWS_45,1,2015-09-23,Vicia,0.3
SWS_45_2015,SWS_45,25,2015-09-23,Amaranthus,NA
SWS_45_2015,SWS_45,25,2015-09-23,Ambrosia artemisiifolia,NA
SWS_45_2015,SWS_45,25,2015-09-23,Asclepias syriaca,NA
SWS_45_2015,SWS_45,25,2015-09-23,Bouteloua curtipendula,NA
SWS_45_2015,SWS_45,25,2015-09-23,Chenopodium album,NA
SWS_45_2015,SWS_45,25,2015-09-23,Oxalis stricta,NA
SWS_45_2015,SWS_45,25,2015-09-23,Phytolacca americana,NA
SWS_45_2015,SWS_45,25,2015-09-23,Plantago lanceolata,NA
SWS_45_2015,SWS_45,25,2015-09-23,Poa pratensis,NA
SWS_45_2015,SWS_45,25,2015-09-23,Silene latifolia,NA
SWS_45_2016,SWS_45,1,2016-09-09,Digitaria,8
SWS_45_2016,SWS_45,1,2016-09-09,Elymus repens,15
SWS_45_2016,SWS_45,1,2016-09-09,Erigeron canadensis,3
SWS_45_2016,SWS_45,1,2016-09-09,Hieracium,0.5
SWS_45_2016,SWS_45,1,2016-09-09,Oxalis stricta,3
SWS_45_2016,SWS_45,1,2016-09-09,Panicum dichotomiflorum,25
SWS_45_2016,SWS_45,1,2016-09-09,Rumex acetosa,4
SWS_45_2016,SWS_45,1,2016-09-09,Silene latifolia,2
SWS_45_2016,SWS_45,1,2016-09-09,Solanum carolinense,4
SWS_45_2016,SWS_45,25,2016-09-09,Ambrosia artemisiifolia,NA
SWS_45_2016,SWS_45,25,2016-09-09,Asclepias syriaca,NA
SWS_45_2016,SWS_45,25,2016-09-09,Bouteloua curtipendula,NA
SWS_45_2016,SWS_45,25,2016-09-09,Lepidium campestre,NA
SWS_45_2016,SWS_45,25,2016-09-09,Lespedeza virginica,NA
SWS_45_2016,SWS_45,25,2016-09-09,Phytolacca americana,NA
SWS_45_2016,SWS_45,25,2016-09-09,Plantago lanceolata,NA
SWS_45_2016,SWS_45,25,2016-09-09,Poa pratensis,NA
SWS_45_2016,SWS_45,25,2016-09-09,Schizachyrium scoparium,NA
SWS_45_2016,SWS_45,25,2016-09-09,Vicia,NA
SWS_45_2017,SWS_45,1,2017-08-18,Digitaria,2
SWS_45_2017,SWS_45,1,2017-08-18,Elymus repens,50
SWS_45_2017,SWS_45,1,2017-08-18,Erigeron canadensis,0.6
SWS_45_2017,SWS_45,1,2017-08-18,Festuca rubra,1
SWS_45_2017,SWS_45,1,2017-08-18,Lespedeza virginica,0.4
SWS_45_2017,SWS_45,1,2017-08-18,Silene latifolia,3
SWS_45_2017,SWS_45,1,2017-08-18,Solanum carolinense,5
SWS_45_2017,SWS_45,25,2017-08-18,Allium vineale,NA
SWS_45_2017,SWS_45,25,2017-08-18,Ambrosia artemisiifolia,NA
SWS_45_2017,SWS_45,25,2017-08-18,Asclepias syriaca,NA
SWS_45_2017,SWS_45,25,2017-08-18,Coreopsis lanceolata,NA
SWS_45_2017,SWS_45,25,2017-08-18,Lepidium campestre,NA
SWS_45_2017,SWS_45,25,2017-08-18,Oxalis stricta,NA
SWS_45_2017,SWS_45,25,2017-08-18,Phytolacca americana,NA
SWS_45_2017,SWS_45,25,2017-08-18,Plantago lanceolata,NA
SWS_45_2017,SWS_45,25,2017-08-18,Schizachyrium scoparium,NA
SWS_45_2017,SWS_45,25,2017-08-18,Vicia,NA
SWS_45_2018,SWS_45,1,2018-08-01,Digitaria,30
SWS_45_2018,SWS_45,1,2018-08-01,Elymus repens,20
SWS_45_2018,SWS_45,1,2018-08-01,Festuca trachyphylla,2
SWS_45_2018,SWS_45,1,2018-08-01,Silene latifolia,20
SWS_45_2018,SWS_45,1,2018-08-01,Solanum carolinense,10
SWS_45_2018,SWS_45,25,2018-08-01,Ambrosia artemisiifolia,NA
SWS_45_2018,SWS_45,25,2018-08-01,Andropogon gerardii,NA
SWS_45_2018,SWS_45,25,2018-08-01,Lespedeza virginica,NA
SWS_45_2018,SWS_45,25,2018-08-01,Oxalis stricta,NA
SWS_45_2018,SWS_45,25,2018-08-01,Vicia,NA
SWS_46_2014,SWS_46,seeded,2014-09-01,Coreopsis lanceolata,0.74
SWS_46_2014,SWS_46,seeded,2014-09-01,Dalea purpurea,0.76
SWS_46_2014,SWS_46,seeded,2014-09-01,Drymocallis arguta,0.76
SWS_46_2014,SWS_46,seeded,2014-09-01,Echinacea purpurea,0.74
SWS_46_2014,SWS_46,seeded,2014-09-01,Eryngium yuccifolium,1.07
SWS_46_2014,SWS_46,seeded,2014-09-01,Lespedeza capitata,0.73
SWS_46_2014,SWS_46,seeded,2014-09-01,Lespedeza virginica,0.78
SWS_46_2014,SWS_46,seeded,2014-09-01,Penstemon digitalis,0.75
SWS_46_2014,SWS_46,seeded,2014-09-01,Ratibida pinnata,0.72
SWS_46_2014,SWS_46,seeded,2014-09-01,Rudbeckia hirta,0.81
SWS_46_2014,SWS_46,seeded,2014-09-01,Symphyotrichum undulatum,0.88
SWS_46_2014,SWS_46,seeded,2014-09-01,Verbena stricta,0.74
SWS_46_2015,SWS_46,1,2015-09-23,Digitaria,12
SWS_46_2015,SWS_46,1,2015-09-23,Elymus repens,65
SWS_46_2015,SWS_46,1,2015-09-23,Lespedeza capitata,0.2
SWS_46_2015,SWS_46,1,2015-09-23,Poa pratensis,0.3
SWS_46_2015,SWS_46,1,2015-09-23,Vicia,0.3
SWS_46_2015,SWS_46,25,2015-09-23,Asclepias syriaca,NA
SWS_46_2015,SWS_46,25,2015-09-23,Bouteloua curtipendula,NA
SWS_46_2015,SWS_46,25,2015-09-23,Dichanthelium,NA
SWS_46_2015,SWS_46,25,2015-09-23,Oxalis stricta,NA
SWS_46_2015,SWS_46,25,2015-09-23,Rudbeckia hirta,NA
SWS_46_2015,SWS_46,25,2015-09-23,Rumex acetosa,NA
SWS_46_2015,SWS_46,25,2015-09-23,Solanum carolinense,NA
SWS_46_2015,SWS_46,25,2015-09-23,unknown,NA
SWS_46_2016,SWS_46,1,2016-09-09,Digitaria,12
SWS_46_2016,SWS_46,1,2016-09-09,Elymus repens,75
SWS_46_2016,SWS_46,1,2016-09-09,Lepidium campestre,2
SWS_46_2016,SWS_46,1,2016-09-09,Lespedeza capitata,0.2
SWS_46_2016,SWS_46,1,2016-09-09,Lespedeza virginica,0.7
SWS_46_2016,SWS_46,1,2016-09-09,Solanum carolinense,2
SWS_46_2016,SWS_46,1,2016-09-09,Vicia,1
SWS_46_2016,SWS_46,25,2016-09-09,Asclepias syriaca,NA
SWS_46_2016,SWS_46,25,2016-09-09,Bouteloua curtipendula,NA
SWS_46_2016,SWS_46,25,2016-09-09,Erigeron canadensis,NA
SWS_46_2016,SWS_46,25,2016-09-09,Oenothera biennis,NA
SWS_46_2016,SWS_46,25,2016-09-09,Oxalis stricta,NA
SWS_46_2016,SWS_46,25,2016-09-09,Panicum dichotomiflorum,NA
